event_name,tp_pct,sl_pct,long_exit_reason,short_exit_reason,first_side_to_hit,long_pnl_pct,short_pnl_pct,combined_pnl_pct,combined_pnl_pct_after_fees,long_mfe_pct,long_mae_pct,short_mfe_pct,short_mae_pct,ambiguous_bar,event_type
CPI_Jan2025,0.5,1.5,tp,tp,long,0.5,0.5,1.0,0.8,0.585147,-0.000378,2.339831,-0.725385,False,CPI
CPI_Jan2025,0.5,2.0,tp,tp,long,0.5,0.5,1.0,0.8,0.585147,-0.000378,2.339831,-0.725385,False,CPI
CPI_Jan2025,1.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.725385,-2.339831,0.000378,-0.585147,False,CPI
CPI_Jan2025,1.0,1.0,sl,tp,short,-1.0,1.0,0.0,-0.2,0.725385,-2.339831,2.339831,-0.725385,False,CPI
CPI_Jan2025,1.0,1.5,sl,tp,short,-1.5,1.0,-0.5,-0.7,0.725385,-2.339831,2.339831,-0.725385,False,CPI
CPI_Jan2025,1.0,2.0,sl,tp,short,-2.0,1.0,-1.0,-1.2,0.725385,-2.339831,2.339831,-0.725385,False,CPI
CPI_Jan2025,1.5,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.725385,-2.339831,0.000378,-0.585147,False,CPI
CPI_Jan2025,1.5,1.0,sl,tp,short,-1.0,1.5,0.5,0.3,0.725385,-2.339831,2.339831,-0.725385,False,CPI
CPI_Jan2025,1.5,1.5,sl,tp,short,-1.5,1.5,0.0,-0.2,0.725385,-2.339831,2.339831,-0.725385,False,CPI
CPI_Jan2025,1.5,2.0,sl,tp,short,-2.0,1.5,-0.5,-0.7,0.725385,-2.339831,2.339831,-0.725385,False,CPI
CPI_Jan2025,2.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.725385,-2.339831,0.000378,-0.585147,False,CPI
CPI_Jan2025,2.0,1.0,sl,tp,short,-1.0,2.0,1.0,0.8,0.725385,-2.339831,2.339831,-0.725385,False,CPI
CPI_Jan2025,2.0,1.5,sl,tp,short,-1.5,2.0,0.5,0.3,0.725385,-2.339831,2.339831,-0.725385,False,CPI
CPI_Jan2025,2.0,2.0,sl,tp,short,-2.0,2.0,0.0,-0.2,0.725385,-2.339831,2.339831,-0.725385,False,CPI
CPI_Jan2025,3.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.725385,-2.339831,0.000378,-0.585147,False,CPI
CPI_Jan2025,3.0,1.0,sl,tp,short,-1.0,3.0,2.0,1.8,0.725385,-2.339831,3.41449,-0.725385,False,CPI
CPI_Jan2025,3.0,1.5,sl,tp,short,-1.5,3.0,1.5,1.3,0.725385,-2.339831,3.41449,-0.725385,False,CPI
CPI_Jan2025,3.0,2.0,sl,tp,short,-2.0,3.0,1.0,0.8,0.725385,-2.339831,3.41449,-0.725385,False,CPI
PPI_Jan2025,0.5,0.5,tp,sl,long,0.5,-0.5,0.0,-0.2,0.615454,-0.285183,0.285183,-0.615454,False,PPI
PPI_Jan2025,0.5,1.0,tp,tp,long,0.5,0.5,1.0,0.8,0.615454,-0.285183,0.613951,-0.615454,False,PPI
PPI_Jan2025,0.5,1.5,tp,tp,long,0.5,0.5,1.0,0.8,0.615454,-0.285183,0.613951,-0.615454,False,PPI
PPI_Jan2025,0.5,2.0,tp,tp,long,0.5,0.5,1.0,0.8,0.615454,-0.285183,0.613951,-0.615454,False,PPI
PPI_Jan2025,1.0,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.615454,-0.613951,0.285183,-0.615454,False,PPI
PPI_Jan2025,1.0,1.0,sl,tp,short,-1.0,1.0,0.0,-0.2,0.615454,-1.760319,1.760319,-0.615454,False,PPI
PPI_Jan2025,1.0,1.5,sl,tp,short,-1.5,1.0,-0.5,-0.7,0.615454,-1.760319,1.760319,-0.615454,False,PPI
PPI_Jan2025,1.0,2.0,timeout,tp,short,-0.84578,1.0,0.15422,-0.04578,0.615454,-1.855004,1.760319,-0.615454,False,PPI
PPI_Jan2025,1.5,0.5,sl,sl,short,-0.5,-0.5,-1.0,-1.2,0.615454,-0.613951,0.285183,-0.615454,False,PPI
