datetime_utc,open,high,low,close,volume,num_trades
2025-09-05 12:15:00,4416.96,4421.64,4416.96,4421.0,3697.431,0
2025-09-05 12:16:00,4421.01,4427.44,4421.0,4425.29,8847.308,0
2025-09-05 12:17:00,4425.29,4427.85,4424.39,4427.16,6460.48,0
2025-09-05 12:18:00,4427.15,4432.0,4425.43,4428.27,12316.237,0
2025-09-05 12:19:00,4428.27,4433.98,4427.6,4433.16,6393.111,0
2025-09-05 12:20:00,4433.16,4448.68,4433.15,4441.01,39143.289,0
2025-09-05 12:21:00,4441.01,4442.08,4428.29,4432.62,11519.93,0
2025-09-05 12:22:00,4432.62,4439.65,4430.35,4434.0,10081.249,0
2025-09-05 12:23:00,4434.0,4436.83,4431.46,4435.95,4926.459,0
2025-09-05 12:24:00,4435.96,4439.82,4433.29,4434.28,7517.676,0
2025-09-05 12:25:00,4434.28,4439.87,4433.68,4439.45,3876.826,0
2025-09-05 12:26:00,4439.44,4444.26,4439.44,4441.17,7368.747,0
2025-09-05 12:27:00,4441.17,4444.96,4439.06,4441.6,8908.811,0
2025-09-05 12:28:00,4441.6,4441.99,4435.15,4436.15,6755.18,0
2025-09-05 12:29:00,4436.14,4448.13,4436.14,4448.13,8894.197,0
2025-09-05 12:30:00,4448.12,4494.45,4448.12,4473.5,179362.769,0
2025-09-05 12:31:00,4473.5,4473.5,4405.0,4438.36,114999.051,0
2025-09-05 12:32:00,4438.37,4469.89,4438.36,4458.83,49626.909,0
2025-09-05 12:33:00,4458.83,4468.0,4445.93,4463.11,30098.138,0
2025-09-05 12:34:00,4463.1,4464.65,4448.94,4455.58,24839.239,0
2025-09-05 12:35:00,4455.57,4465.26,4449.08,4450.0,18480.04,0
2025-09-05 12:36:00,4450.0,4450.01,4430.72,4440.22,35881.687,0
2025-09-05 12:37:00,4440.22,4447.33,4438.0,4440.53,12477.846,0
2025-09-05 12:38:00,4440.52,4444.27,4426.75,4427.43,12743.014,0
2025-09-05 12:39:00,4427.43,4434.2,4420.1,4433.94,31391.395,0
2025-09-05 12:40:00,4433.9,4439.0,4431.38,4431.77,11916.895,0
2025-09-05 12:41:00,4431.78,4433.31,4416.92,4424.42,22259.97,0
2025-09-05 12:42:00,4424.4,4427.82,4419.11,4424.72,8931.758,0
2025-09-05 12:43:00,4424.72,4435.12,4423.55,4430.8,11966.813,0
2025-09-05 12:44:00,4430.79,4435.09,4429.24,4431.56,5517.949,0
2025-09-05 12:45:00,4431.56,4440.74,4430.88,4435.88,12609.202,0
2025-09-05 12:46:00,4435.88,4440.55,4431.64,4432.99,8620.726,0
2025-09-05 12:47:00,4432.98,4433.2,4425.81,4428.05,5839.92,0
2025-09-05 12:48:00,4428.04,4433.84,4427.68,4430.27,3995.147,0
2025-09-05 12:49:00,4430.27,4442.56,4430.27,4440.99,6627.37,0
2025-09-05 12:50:00,4440.99,4448.54,4440.57,4446.51,12320.198,0
2025-09-05 12:51:00,4446.51,4461.8,4445.23,4456.03,21201.131,0
2025-09-05 12:52:00,4456.03,4456.54,4451.22,4453.49,9313.014,0
2025-09-05 12:53:00,4453.49,4454.56,4448.4,4453.0,8385.349,0
2025-09-05 12:54:00,4452.99,4462.99,4450.21,4461.86,9539.27,0
2025-09-05 12:55:00,4461.86,4472.21,4461.57,4466.3,25244.876,0
2025-09-05 12:56:00,4466.3,4469.14,4463.0,4464.11,12752.38,0
2025-09-05 12:57:00,4464.11,4467.99,4457.2,4467.06,12580.267,0
2025-09-05 12:58:00,4467.06,4467.07,4461.15,4462.27,5248.593,0
2025-09-05 12:59:00,4462.28,4469.39,4461.63,4469.39,4788.047,0
2025-09-05 13:00:00,4469.39,4478.51,4469.38,4472.18,16833.607,0
2025-09-05 13:01:00,4472.18,4475.89,4469.19,4473.01,6619.847,0
2025-09-05 13:02:00,4473.01,4473.01,4464.13,4464.59,11193.266,0
2025-09-05 13:03:00,4464.59,4468.0,4461.7,4466.35,17874.163,0
2025-09-05 13:04:00,4466.34,4468.0,4461.39,4461.4,4562.037,0
2025-09-05 13:05:00,4461.39,4468.2,4460.13,4465.01,5221.578,0
2025-09-05 13:06:00,4465.0,4469.89,4461.98,4462.39,3275.241,0
2025-09-05 13:07:00,4462.39,4464.32,4452.8,4457.56,12596.406,0
2025-09-05 13:08:00,4457.57,4458.48,4452.48,4453.76,11474.561,0
2025-09-05 13:09:00,4453.76,4460.12,4453.59,4458.81,5311.017,0
2025-09-05 13:10:00,4458.81,4462.26,4457.74,4458.8,4743.364,0
2025-09-05 13:11:00,4458.8,4463.89,4458.79,4463.87,2489.716,0
2025-09-05 13:12:00,4463.86,4467.83,4459.71,4459.71,3834.388,0
