datetime_utc,open,high,low,close,volume,num_trades
2025-06-06 09:30:00,2472.51,2473.44,2471.19,2472.32,2732.995,0
2025-06-06 09:31:00,2472.33,2472.65,2470.52,2471.99,4015.944,0
2025-06-06 09:32:00,2472.0,2472.44,2471.21,2471.87,3200.736,0
2025-06-06 09:33:00,2471.87,2473.12,2471.33,2473.11,1725.11,0
2025-06-06 09:34:00,2473.1,2475.21,2472.9,2474.59,3719.275,0
2025-06-06 09:35:00,2474.59,2475.0,2471.01,2471.83,4135.409,0
2025-06-06 09:36:00,2471.84,2472.85,2471.58,2471.97,2264.081,0
2025-06-06 09:37:00,2471.97,2472.39,2470.75,2472.37,1728.309,0
2025-06-06 09:38:00,2472.38,2473.72,2472.37,2473.72,1222.751,0
2025-06-06 09:39:00,2473.72,2473.8,2472.97,2473.79,1488.119,0
2025-06-06 09:40:00,2473.8,2474.62,2472.47,2474.02,3846.301,0
2025-06-06 09:41:00,2474.02,2474.59,2473.15,2473.85,2629.743,0
2025-06-06 09:42:00,2473.86,2474.26,2471.52,2472.31,2297.1,0
2025-06-06 09:43:00,2472.31,2472.69,2471.07,2472.0,1821.745,0
2025-06-06 09:44:00,2472.0,2473.0,2472.0,2472.64,849.796,0
2025-06-06 09:45:00,2472.64,2473.32,2471.53,2471.53,1590.367,0
2025-06-06 09:46:00,2471.54,2471.54,2469.0,2469.02,5441.521,0
2025-06-06 09:47:00,2469.01,2469.69,2468.31,2469.51,2590.634,0
2025-06-06 09:48:00,2469.52,2469.69,2468.0,2469.69,2420.874,0
2025-06-06 09:49:00,2469.68,2469.8,2468.34,2469.57,2131.721,0
2025-06-06 09:50:00,2469.57,2470.8,2469.42,2470.1,1595.462,0
2025-06-06 09:51:00,2470.09,2470.2,2468.0,2468.02,11422.617,0
2025-06-06 09:52:00,2468.01,2468.77,2468.0,2468.44,2316.443,0
2025-06-06 09:53:00,2468.44,2468.89,2468.19,2468.83,1072.644,0
2025-06-06 09:54:00,2468.83,2469.62,2468.49,2468.97,1681.168,0
2025-06-06 09:55:00,2468.97,2470.0,2468.83,2470.0,1247.583,0
2025-06-06 09:56:00,2469.99,2470.37,2469.61,2469.61,1372.158,0
2025-06-06 09:57:00,2469.61,2469.62,2467.01,2467.93,2876.076,0
2025-06-06 09:58:00,2467.93,2468.43,2466.96,2467.37,1868.792,0
2025-06-06 09:59:00,2467.36,2467.66,2466.66,2467.52,1927.709,0
2025-06-06 10:00:00,2467.52,2468.4,2467.03,2468.06,2296.165,0
2025-06-06 10:01:00,2468.07,2469.26,2467.58,2469.23,2403.664,0
2025-06-06 10:02:00,2469.22,2470.69,2469.02,2470.69,1553.571,0
2025-06-06 10:03:00,2470.69,2471.49,2469.15,2470.0,1587.267,0
2025-06-06 10:04:00,2470.0,2470.39,2469.28,2470.28,1289.879,0
2025-06-06 10:05:00,2470.27,2471.68,2470.05,2471.44,1489.826,0
2025-06-06 10:06:00,2471.45,2472.28,2471.17,2471.67,3156.436,0
2025-06-06 10:07:00,2471.66,2472.16,2470.89,2471.89,1165.621,0
