datetime_utc,open,high,low,close,volume,num_trades
2025-02-12 12:30:00,2629.55,2631.16,2628.68,2630.85,2286.023,0
2025-02-12 12:31:00,2630.85,2630.98,2627.69,2627.7,1226.376,0
2025-02-12 12:32:00,2627.7,2628.76,2626.79,2627.31,678.249,0
2025-02-12 12:33:00,2627.19,2629.27,2626.61,2628.0,844.164,0
2025-02-12 12:34:00,2628.0,2628.98,2627.89,2627.99,567.094,0
2025-02-12 12:35:00,2627.99,2629.52,2627.99,2629.24,791.913,0
2025-02-12 12:36:00,2629.23,2629.24,2626.03,2626.08,878.86,0
2025-02-12 12:37:00,2626.09,2627.07,2625.51,2625.51,797.885,0
2025-02-12 12:38:00,2625.5,2626.2,2624.01,2625.32,1093.116,0
2025-02-12 12:39:00,2625.31,2627.69,2625.17,2627.67,516.692,0
2025-02-12 12:40:00,2627.68,2630.63,2627.68,2630.37,1055.019,0
2025-02-12 12:41:00,2630.37,2631.79,2629.61,2629.61,1234.035,0
2025-02-12 12:42:00,2629.61,2632.79,2629.36,2632.38,684.568,0
2025-02-12 12:43:00,2632.38,2635.29,2632.38,2634.21,2647.317,0
2025-02-12 12:44:00,2634.21,2636.58,2634.21,2634.75,3159.418,0
2025-02-12 12:45:00,2634.74,2635.69,2634.16,2634.68,2138.991,0
2025-02-12 12:46:00,2634.68,2635.35,2633.51,2634.02,930.412,0
2025-02-12 12:47:00,2634.03,2634.03,2632.14,2632.28,768.334,0
2025-02-12 12:48:00,2632.29,2633.15,2631.67,2631.67,646.683,0
2025-02-12 12:49:00,2631.67,2632.86,2631.56,2632.4,507.76,0
2025-02-12 12:50:00,2632.4,2633.53,2631.56,2631.57,466.905,0
2025-02-12 12:51:00,2631.56,2633.92,2631.06,2633.4,1011.524,0
2025-02-12 12:52:00,2633.4,2634.98,2632.88,2634.6,1306.4,0
2025-02-12 12:53:00,2634.61,2636.62,2634.4,2636.18,2090.001,0
2025-02-12 12:54:00,2636.18,2636.87,2634.31,2634.4,1575.385,0
2025-02-12 12:55:00,2634.4,2634.83,2633.48,2633.48,851.168,0
2025-02-12 12:56:00,2633.48,2633.81,2632.26,2632.26,686.644,0
2025-02-12 12:57:00,2632.26,2632.27,2631.06,2631.95,878.962,0
2025-02-12 12:58:00,2631.96,2632.79,2630.44,2630.83,1059.978,0
2025-02-12 12:59:00,2630.84,2630.84,2627.0,2627.02,4697.849,0
2025-02-12 13:00:00,2627.03,2628.84,2624.8,2627.86,5012.163,0
2025-02-12 13:01:00,2627.86,2628.89,2626.1,2628.46,3663.364,0
2025-02-12 13:02:00,2628.46,2629.73,2627.31,2628.48,3599.138,0
2025-02-12 13:03:00,2628.49,2629.52,2624.72,2625.0,2040.289,0
2025-02-12 13:04:00,2625.01,2625.9,2624.11,2624.52,1498.622,0
2025-02-12 13:05:00,2624.52,2627.0,2624.0,2624.27,1725.928,0
2025-02-12 13:06:00,2624.27,2628.54,2624.01,2626.91,843.7,0
2025-02-12 13:07:00,2626.9,2630.11,2626.56,2630.1,1900.294,0
2025-02-12 13:08:00,2630.1,2631.22,2628.21,2628.21,1026.474,0
2025-02-12 13:09:00,2628.2,2628.49,2625.61,2625.79,1086.333,0
2025-02-12 13:10:00,2625.8,2628.23,2625.79,2628.22,953.184,0
2025-02-12 13:11:00,2628.22,2631.94,2628.14,2631.94,1402.198,0
2025-02-12 13:12:00,2631.95,2633.32,2631.84,2632.69,1171.636,0
2025-02-12 13:13:00,2632.69,2633.75,2630.42,2633.49,1523.419,0
