datetime_utc,open,high,low,close,volume,num_trades
2025-03-13 11:30:00,1890.27,1891.0,1889.58,1890.96,1443.253,0
2025-03-13 11:31:00,1890.96,1893.18,1890.96,1891.67,2203.091,0
2025-03-13 11:32:00,1891.66,1892.74,1891.03,1892.44,1093.527,0
2025-03-13 11:33:00,1892.44,1895.55,1892.04,1895.23,7005.116,0
2025-03-13 11:34:00,1895.23,1898.42,1894.84,1896.67,3165.868,0
2025-03-13 11:35:00,1896.67,1898.22,1894.6,1894.7,1902.417,0
2025-03-13 11:36:00,1894.69,1894.89,1890.97,1892.61,3914.304,0
2025-03-13 11:37:00,1892.61,1893.1,1890.6,1891.56,2480.623,0
2025-03-13 11:38:00,1891.56,1893.72,1891.56,1892.99,2061.772,0
2025-03-13 11:39:00,1892.99,1893.88,1892.16,1893.67,1677.624,0
2025-03-13 11:40:00,1893.66,1896.1,1893.07,1895.58,2210.746,0
2025-03-13 11:41:00,1895.59,1897.57,1895.59,1896.11,2738.71,0
2025-03-13 11:42:00,1896.1,1897.01,1896.1,1896.22,1102.179,0
2025-03-13 11:43:00,1896.21,1898.65,1896.21,1897.87,3750.863,0
2025-03-13 11:44:00,1897.88,1898.7,1895.92,1896.23,2728.94,0
2025-03-13 11:45:00,1896.22,1896.6,1893.87,1893.87,2184.965,0
2025-03-13 11:46:00,1893.87,1895.44,1893.3,1894.2,920.548,0
2025-03-13 11:47:00,1894.21,1894.74,1892.2,1892.75,2240.733,0
2025-03-13 11:48:00,1892.75,1894.1,1891.16,1893.97,1890.758,0
2025-03-13 11:49:00,1893.96,1895.2,1893.26,1894.89,1301.249,0
2025-03-13 11:50:00,1894.89,1896.16,1894.02,1895.63,1414.448,0
2025-03-13 11:51:00,1895.62,1896.1,1894.66,1895.22,750.908,0
2025-03-13 11:52:00,1895.23,1895.68,1894.36,1894.84,841.31,0
2025-03-13 11:53:00,1894.85,1897.21,1894.85,1896.95,2113.326,0
2025-03-13 11:54:00,1896.96,1897.14,1895.49,1895.6,1360.215,0
2025-03-13 11:55:00,1895.6,1895.9,1894.45,1895.89,1474.636,0
2025-03-13 11:56:00,1895.9,1896.81,1895.13,1895.93,1069.087,0
2025-03-13 11:57:00,1895.93,1898.0,1895.93,1897.91,2324.248,0
2025-03-13 11:58:00,1897.91,1899.9,1893.83,1895.6,9705.501,0
2025-03-13 11:59:00,1895.61,1899.78,1895.08,1899.63,3144.844,0
2025-03-13 12:00:00,1899.62,1903.0,1898.97,1899.19,7283.367,0
2025-03-13 12:01:00,1899.18,1899.87,1896.58,1897.73,3235.991,0
2025-03-13 12:02:00,1897.72,1898.92,1896.02,1897.15,3268.187,0
2025-03-13 12:03:00,1897.16,1897.3,1895.2,1895.62,1821.636,0
2025-03-13 12:04:00,1895.65,1898.27,1895.01,1897.91,2812.866,0
2025-03-13 12:05:00,1897.9,1900.88,1897.75,1899.77,3711.189,0
