datetime_utc,open,high,low,close,volume,num_trades
2025-10-24 11:30:00,3953.69,3953.69,3952.6,3952.97,296.22,0
2025-10-24 11:31:00,3952.97,3952.98,3941.85,3947.52,7431.254,0
2025-10-24 11:32:00,3947.52,3948.0,3942.88,3942.88,1968.44,0
2025-10-24 11:33:00,3942.89,3942.89,3924.0,3935.0,23167.427,0
2025-10-24 11:34:00,3935.0,3942.58,3933.96,3939.45,4995.899,0
2025-10-24 11:35:00,3939.44,3941.0,3935.67,3937.61,3358.403,0
2025-10-24 11:36:00,3937.62,3944.43,3937.61,3944.13,3386.254,0
2025-10-24 11:37:00,3944.13,3946.36,3941.25,3941.25,3645.527,0
2025-10-24 11:38:00,3941.25,3942.56,3938.46,3941.0,1394.388,0
2025-10-24 11:39:00,3941.01,3942.6,3940.49,3941.54,1056.36,0
2025-10-24 11:40:00,3941.54,3944.72,3941.53,3943.81,1394.375,0
2025-10-24 11:41:00,3943.81,3946.0,3943.8,3944.93,1008.3,0
2025-10-24 11:42:00,3944.93,3947.56,3944.71,3944.72,1356.521,0
2025-10-24 11:43:00,3944.72,3946.46,3944.71,3944.71,1174.775,0
2025-10-24 11:44:00,3944.72,3945.56,3944.01,3945.22,590.661,0
2025-10-24 11:45:00,3945.23,3945.43,3940.02,3940.02,1392.015,0
2025-10-24 11:46:00,3940.02,3940.9,3938.46,3940.89,1492.056,0
2025-10-24 11:47:00,3940.89,3945.57,3940.55,3945.16,1307.598,0
2025-10-24 11:48:00,3945.16,3945.16,3940.0,3940.01,1001.859,0
2025-10-24 11:49:00,3940.01,3941.15,3939.29,3940.74,1097.21,0
2025-10-24 11:50:00,3940.74,3941.86,3939.46,3939.64,1104.916,0
2025-10-24 11:51:00,3939.64,3943.0,3939.64,3942.22,941.773,0
2025-10-24 11:52:00,3942.22,3945.22,3942.22,3944.74,961.016,0
2025-10-24 11:53:00,3944.74,3949.2,3944.74,3947.8,3644.743,0
2025-10-24 11:54:00,3947.8,3947.8,3945.12,3946.52,853.827,0
2025-10-24 11:55:00,3946.52,3947.57,3938.95,3940.82,3162.698,0
2025-10-24 11:56:00,3940.82,3943.95,3940.36,3943.94,1135.212,0
2025-10-24 11:57:00,3943.95,3946.16,3943.95,3945.18,1188.486,0
2025-10-24 11:58:00,3945.17,3945.17,3943.3,3943.3,654.671,0
2025-10-24 11:59:00,3943.3,3945.0,3943.3,3945.0,398.993,0
2025-10-24 12:00:00,3944.99,3947.45,3944.94,3947.45,1756.318,0
2025-10-24 12:01:00,3947.45,3949.83,3946.44,3949.0,2317.439,0
2025-10-24 12:02:00,3949.01,3951.69,3948.15,3950.44,2797.452,0
2025-10-24 12:03:00,3950.44,3952.45,3950.24,3950.95,1592.221,0
2025-10-24 12:04:00,3950.95,3951.62,3950.59,3950.6,1215.686,0
2025-10-24 12:05:00,3950.6,3954.5,3949.38,3954.01,2836.261,0
2025-10-24 12:06:00,3954.01,3954.84,3951.61,3951.89,3221.567,0
2025-10-24 12:07:00,3951.89,3953.19,3951.18,3953.13,851.043,0
2025-10-24 12:08:00,3953.14,3953.14,3951.72,3951.96,728.551,0
2025-10-24 12:09:00,3951.97,3953.67,3951.62,3952.01,949.127,0
2025-10-24 12:10:00,3952.02,3953.21,3951.8,3952.21,774.247,0
2025-10-24 12:11:00,3952.2,3954.83,3952.2,3954.69,1755.522,0
2025-10-24 12:12:00,3954.7,3956.13,3954.3,3954.68,1633.771,0
2025-10-24 12:13:00,3954.68,3956.08,3953.96,3953.97,1626.894,0
2025-10-24 12:14:00,3953.96,3953.97,3952.03,3952.38,1484.558,0
2025-10-24 12:15:00,3952.38,3952.38,3950.06,3951.27,1548.202,0
2025-10-24 12:16:00,3951.26,3951.42,3942.33,3948.0,4205.63,0
2025-10-24 12:17:00,3947.99,3950.0,3944.6,3947.16,1947.538,0
2025-10-24 12:18:00,3947.16,3947.79,3944.0,3946.64,1140.717,0
2025-10-24 12:19:00,3946.64,3946.65,3942.0,3942.01,1625.969,0
2025-10-24 12:20:00,3942.0,3942.01,3940.03,3940.77,2386.248,0
2025-10-24 12:21:00,3940.78,3947.84,3939.6,3945.59,2611.627,0
2025-10-24 12:22:00,3945.6,3947.84,3944.58,3946.14,999.595,0
2025-10-24 12:23:00,3946.13,3948.71,3946.13,3948.22,1089.886,0
2025-10-24 12:24:00,3948.22,3949.17,3947.09,3947.75,443.839,0
2025-10-24 12:25:00,3947.75,3947.76,3944.49,3944.49,606.672,0
2025-10-24 12:26:00,3944.49,3945.8,3942.34,3942.42,1294.83,0
2025-10-24 12:27:00,3942.42,3948.69,3939.22,3948.24,3537.517,0
2025-10-24 12:28:00,3948.24,3958.74,3948.23,3950.06,9461.426,0
2025-10-24 12:29:00,3950.06,3959.0,3950.06,3953.53,7351.42,0
2025-10-24 12:30:00,3953.53,4026.48,3948.86,3995.27,121090.598,0
2025-10-24 12:31:00,3995.26,4009.57,3981.4,3996.22,46081.212,0
2025-10-24 12:32:00,3996.21,4004.75,3985.68,3996.93,24884.559,0
2025-10-24 12:33:00,3996.93,3999.38,3975.7,3986.47,22585.329,0
2025-10-24 12:34:00,3986.46,3991.71,3982.47,3984.05,13425.67,0
2025-10-24 12:35:00,3984.05,3987.59,3977.58,3982.25,13925.607,0
2025-10-24 12:36:00,3982.25,3987.14,3975.16,3986.2,10053.544,0
2025-10-24 12:37:00,3986.2,3987.73,3975.44,3975.45,6336.008,0
2025-10-24 12:38:00,3975.44,3977.17,3966.45,3973.57,11534.218,0
2025-10-24 12:39:00,3973.52,3974.74,3967.41,3974.74,8890.163,0
2025-10-24 12:40:00,3974.74,3976.51,3966.73,3968.4,7004.828,0
2025-10-24 12:41:00,3968.4,3971.09,3967.62,3967.62,4981.061,0
2025-10-24 12:42:00,3967.63,3974.0,3967.63,3972.13,3558.036,0
2025-10-24 12:43:00,3972.13,3977.34,3971.39,3975.06,6078.334,0
2025-10-24 12:44:00,3975.06,3976.99,3973.71,3975.62,2503.923,0
2025-10-24 12:45:00,3975.61,3976.17,3971.39,3972.53,4359.053,0
2025-10-24 12:46:00,3972.54,3973.34,3966.0,3971.17,4829.148,0
2025-10-24 12:47:00,3971.18,3971.19,3960.0,3960.0,7820.308,0
2025-10-24 12:48:00,3960.0,3965.15,3957.52,3960.17,9108.156,0
2025-10-24 12:49:00,3960.16,3968.38,3957.48,3967.1,7282.353,0
2025-10-24 12:50:00,3967.1,3973.94,3965.43,3972.4,5201.045,0
2025-10-24 12:51:00,3972.4,3974.22,3970.22,3973.19,2951.676,0
2025-10-24 12:52:00,3973.18,3973.19,3964.16,3964.16,3312.704,0
2025-10-24 12:53:00,3964.17,3965.99,3963.05,3965.01,2060.422,0
2025-10-24 12:54:00,3965.01,3966.88,3964.08,3964.63,1275.382,0
2025-10-24 12:55:00,3964.64,3966.85,3959.37,3960.06,7677.276,0
2025-10-24 12:56:00,3960.03,3964.11,3951.01,3963.72,16181.8,0
2025-10-24 12:57:00,3963.73,3966.88,3961.65,3961.99,3980.96,0
2025-10-24 12:58:00,3961.99,3963.74,3960.95,3962.2,2142.296,0
2025-10-24 12:59:00,3962.2,3963.39,3961.31,3962.3,1107.021,0
2025-10-24 13:00:00,3962.3,3964.0,3958.21,3961.72,2770.65,0
2025-10-24 13:01:00,3961.72,3962.25,3960.58,3960.65,2042.618,0
2025-10-24 13:02:00,3960.66,3961.36,3953.65,3956.57,4556.447,0
2025-10-24 13:03:00,3956.57,3960.45,3954.78,3960.28,1639.142,0
2025-10-24 13:04:00,3960.29,3968.76,3960.28,3968.2,3569.116,0
2025-10-24 13:05:00,3968.2,3968.2,3960.74,3961.34,3315.3,0
2025-10-24 13:06:00,3961.34,3961.82,3959.0,3960.43,1292.185,0
2025-10-24 13:07:00,3960.44,3963.75,3960.0,3962.68,1076.169,0
